"Subject" "Activity" "signal" "average"
13 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" -0.485477308909091
13 "WALKING_UPSTAIRS" "fBodyGyro" -0.409876019430303
13 "WALKING_UPSTAIRS" "tBodyAcc" 0.0348991494332727
13 "WALKING_UPSTAIRS" "tBodyAccJerk" 0.0141838264139394
13 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.456190454
13 "WALKING_UPSTAIRS" "tBodyAccMag" -0.10115350174
13 "WALKING_UPSTAIRS" "tBodyGyro" -0.00593150996424242
13 "WALKING_UPSTAIRS" "tBodyGyroJerk" -0.059317434890303
13 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.631964902181818
13 "WALKING_UPSTAIRS" "tBodyGyroMag" -0.237182958116364
13 "WALKING_UPSTAIRS" "tGravityAcc" 0.0942408804111515
13 "WALKING_UPSTAIRS" "tGravityAccMag" -0.10115350174
14 "LAYING" "fBodyAcc" -0.93072846379085
14 "LAYING" "fBodyAccJerk" -0.969982009738562
14 "LAYING" "fBodyAccMag" -0.899463668843137
14 "LAYING" "fBodyBodyAccJerkMag" -0.96798859627451
14 "LAYING" "fBodyBodyGyroJerkMag" -0.966455343137255
14 "LAYING" "fBodyBodyGyroMag" -0.930151731176471
14 "LAYING" "fBodyGyro" -0.945718033921569
14 "LAYING" "tBodyAcc" 0.0450332143346405
14 "LAYING" "tBodyAccJerk" 0.0191550545815033
14 "LAYING" "tBodyAccJerkMag" -0.972576392941176
14 "LAYING" "tBodyAccMag" -0.905978250196078
14 "LAYING" "tBodyGyro" 0.00025082076875817
14 "LAYING" "tBodyGyroJerk" -0.0664438545476405
14 "LAYING" "tBodyGyroJerkMag" -0.975621183137255
14 "LAYING" "tBodyGyroMag" -0.904665418431373
14 "LAYING" "tGravityAcc" 0.39215873527451
14 "LAYING" "tGravityAccMag" -0.905978250196078
14 "SITTING" "fBodyAcc" -0.95107581808642
14 "SITTING" "fBodyAccJerk" -0.974423462962963
14 "SITTING" "fBodyAccMag" -0.940589853333333
14 "SITTING" "fBodyBodyAccJerkMag" -0.972985342962963
14 "SITTING" "fBodyBodyGyroJerkMag" -0.987324239259259
14 "SITTING" "fBodyBodyGyroMag" -0.963320540555556
14 "SITTING" "fBodyGyro" -0.968468235432099
14 "SITTING" "tBodyAcc" 0.0569611439907407
14 "SITTING" "tBodyAccJerk" 0.0197505244130988
14 "SITTING" "tBodyAccJerkMag" -0.976521006111111
14 "SITTING" "tBodyAccMag" -0.944197943703704
14 "SITTING" "tBodyGyro" -0.00751193335802469
14 "SITTING" "tBodyGyroJerk" -0.0625437827364198
14 "SITTING" "tBodyGyroJerkMag" -0.988317606666667
14 "SITTING" "tBodyGyroMag" -0.942756369259259
14 "SITTING" "tGravityAcc" 0.269329436701852
14 "SITTING" "tGravityAccMag" -0.944197943703704
14 "STANDING" "fBodyAcc" -0.952433279111111
14 "STANDING" "fBodyAccJerk" -0.970716659722222
14 "STANDING" "fBodyAccMag" -0.949715059833333
14 "STANDING" "fBodyBodyAccJerkMag" -0.970214125833333
14 "STANDING" "fBodyBodyGyroJerkMag" -0.969175636833333
14 "STANDING" "fBodyBodyGyroMag" -0.944405563833333
14 "STANDING" "fBodyGyro" -0.952982613111111
14 "STANDING" "tBodyAcc" 0.0538400328675556
14 "STANDING" "tBodyAccJerk" 0.0241270863578278
14 "STANDING" "tBodyAccJerkMag" -0.972965788166667
14 "STANDING" "tBodyAccMag" -0.943456847333333
14 "STANDING" "tBodyGyro" 0.000382684450277778
14 "STANDING" "tBodyGyroJerk" -0.0655439186377222
14 "STANDING" "tBodyGyroJerkMag" -0.974873328
14 "STANDING" "tBodyGyroMag" -0.943530016833333
14 "STANDING" "tGravityAcc" 0.103484149722222
14 "STANDING" "tGravityAccMag" -0.943456847333333
14 "WALKING" "fBodyAcc" -0.257822150477401
14 "WALKING" "fBodyAccJerk" -0.421675465480226
14 "WALKING" "fBodyAccMag" -0.373516771016949
14 "WALKING" "fBodyBodyAccJerkMag" -0.431591453389831
14 "WALKING" "fBodyBodyGyroJerkMag" -0.591036936101695
14 "WALKING" "fBodyBodyGyroMag" -0.311386449661017
14 "WALKING" "fBodyGyro" -0.312472186847458
14 "WALKING" "tBodyAcc" 0.0478082304706215
14 "WALKING" "tBodyAccJerk" 0.0387253728664972
14 "WALKING" "tBodyAccJerkMag" -0.377293155084746
14 "WALKING" "tBodyAccMag" -0.144404671779661
14 "WALKING" "tBodyGyro" -0.0117075212188701
14 "WALKING" "tBodyGyroJerk" -0.0644785332204915
14 "WALKING" "tBodyGyroJerkMag" -0.519895046779661
14 "WALKING" "tBodyGyroMag" -0.137208741864407
14 "WALKING" "tGravityAcc" 0.0367212900564972
14 "WALKING" "tGravityAccMag" -0.144404671779661
14 "WALKING_DOWNSTAIRS" "fBodyAcc" 0.224490859334815
14 "WALKING_DOWNSTAIRS" "fBodyAccJerk" 0.0353713432266667
14 "WALKING_DOWNSTAIRS" "fBodyAccMag" 0.471905155133333
14 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" 0.186223478065556
14 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.254747132274667
14 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.0787568406777778
14 "WALKING_DOWNSTAIRS" "fBodyGyro" 0.0701023576296296
14 "WALKING_DOWNSTAIRS" "tBodyAcc" 0.0601916525454815
14 "WALKING_DOWNSTAIRS" "tBodyAccJerk" 0.0274974549640741
14 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" 0.0353601375466667
14 "WALKING_DOWNSTAIRS" "tBodyAccMag" 0.185537706866667
14 "WALKING_DOWNSTAIRS" "tBodyGyro" -0.0246341174948148
14 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" -0.0814257461133333
14 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.275120883488889
14 "WALKING_DOWNSTAIRS" "tBodyGyroMag" 0.166340011842444
14 "WALKING_DOWNSTAIRS" "tGravityAcc" 0.0531619577037037
14 "WALKING_DOWNSTAIRS" "tGravityAccMag" 0.185537706866667
14 "WALKING_UPSTAIRS" "fBodyAcc" -0.03847359205
14 "WALKING_UPSTAIRS" "fBodyAccJerk" -0.331704084987654
14 "WALKING_UPSTAIRS" "fBodyAccMag" -0.0759851813333333
14 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.288744334092593
14 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.457250612407407
14 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" 0.0488588668185185
14 "WALKING_UPSTAIRS" "fBodyGyro" -0.041885815907716
14 "WALKING_UPSTAIRS" "tBodyAcc" 0.0432341863812963
14 "WALKING_UPSTAIRS" "tBodyAccJerk" 0.0218197270308642
14 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.28366383592037
14 "WALKING_UPSTAIRS" "tBodyAccMag" 0.140108204051852
14 "WALKING_UPSTAIRS" "tBodyGyro" -0.0287511967358025
14 "WALKING_UPSTAIRS" "tBodyGyroJerk" -0.0542551343777778
14 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.399921949557407
14 "WALKING_UPSTAIRS" "tBodyGyroMag" 0.365779419444444
14 "WALKING_UPSTAIRS" "tGravityAcc" -0.043170987654321
14 "WALKING_UPSTAIRS" "tGravityAccMag" 0.140108204051852
15 "LAYING" "fBodyAcc" -0.962681082361111
15 "LAYING" "fBodyAccJerk" -0.975646301481481
15 "LAYING" "fBodyAccMag" -0.956001034027778
15 "LAYING" "fBodyBodyAccJerkMag" -0.973681222777778
15 "LAYING" "fBodyBodyGyroJerkMag" -0.975727853888889
15 "LAYING" "fBodyBodyGyroMag" -0.946812642361111
15 "LAYING" "fBodyGyro" -0.959304863194444
15 "LAYING" "tBodyAcc" 0.0514385860009722
15 "LAYING" "tBodyAccJerk" 0.0282368970603704
15 "LAYING" "tBodyAccJerkMag" -0.979890228194444
15 "LAYING" "tBodyAccMag" -0.955340661527778
15 "LAYING" "tBodyGyro" 0.0115505746060185
15 "LAYING" "tBodyGyroJerk" -0.0687626888916667
15 "LAYING" "tBodyGyroJerkMag" -0.983235025416667
15 "LAYING" "tBodyGyroMag" -0.944605127222222
15 "LAYING" "tGravityAcc" 0.230110069333333
15 "LAYING" "tGravityAccMag" -0.955340661527778
15 "SITTING" "fBodyAcc" -0.96292434839548
15 "SITTING" "fBodyAccJerk" -0.983724511242938
15 "SITTING" "fBodyAccMag" -0.949752001322034
15 "SITTING" "fBodyBodyAccJerkMag" -0.984689437118644
15 "SITTING" "fBodyBodyGyroJerkMag" -0.990180959322034
15 "SITTING" "fBodyBodyGyroMag" -0.973762179830509
15 "SITTING" "fBodyGyro" -0.977361941129943
15 "SITTING" "tBodyAcc" 0.0491744264553672
15 "SITTING" "tBodyAccJerk" 0.022374275838678
15 "SITTING" "tBodyAccJerkMag" -0.986107839152542
15 "SITTING" "tBodyAccMag" -0.958669836271186
15 "SITTING" "tBodyGyro" -0.00761872697570621
15 "SITTING" "tBodyGyroJerk" -0.062462206150226
15 "SITTING" "tBodyGyroJerkMag" -0.992188893898305
15 "SITTING" "tBodyGyroMag" -0.957331628305085
15 "SITTING" "tGravityAcc" 0.368009742341582
15 "SITTING" "tGravityAccMag" -0.958669836271186
15 "STANDING" "fBodyAcc" -0.965182434025157
15 "STANDING" "fBodyAccJerk" -0.97862350163522
15 "STANDING" "fBodyAccMag" -0.960337344339623
15 "STANDING" "fBodyBodyAccJerkMag" -0.979078785660377
15 "STANDING" "fBodyBodyGyroJerkMag" -0.983188091886792
15 "STANDING" "fBodyBodyGyroMag" -0.956733900188679
15 "STANDING" "fBodyGyro" -0.964593003396226
15 "STANDING" "tBodyAcc" 0.0515511117477987
15 "STANDING" "tBodyAccJerk" 0.0249377515292893
15 "STANDING" "tBodyAccJerkMag" -0.981495125660377
15 "STANDING" "tBodyAccMag" -0.961207616226415
15 "STANDING" "tBodyGyro" -0.00533747802169811
15 "STANDING" "tBodyGyroJerk" -0.065829310872956
15 "STANDING" "tBodyGyroJerkMag" -0.984407077924528
15 "STANDING" "tBodyGyroMag" -0.946961381132076
15 "STANDING" "tGravityAcc" 0.288471107861635
15 "STANDING" "tGravityAccMag" -0.961207616226415
15 "WALKING" "fBodyAcc" -0.253687320453148
15 "WALKING" "fBodyAccJerk" -0.368888348555556
15 "WALKING" "fBodyAccMag" -0.275156242062037
15 "WALKING" "fBodyBodyAccJerkMag" -0.289753952407407
15 "WALKING" "fBodyBodyGyroJerkMag" -0.645075178148148
15 "WALKING" "fBodyBodyGyroMag" -0.489166383703704
15 "WALKING" "fBodyGyro" -0.416761840654321
15 "WALKING" "tBodyAcc" 0.0497321381451235
15 "WALKING" "tBodyAccJerk" 0.033113887988142
15 "WALKING" "tBodyAccJerkMag" -0.320129322962963
15 "WALKING" "tBodyAccMag" -0.186514650759259
15 "WALKING" "tBodyGyro" -0.010827560331358
15 "WALKING" "tBodyGyroJerk" -0.0613401939702469
15 "WALKING" "tBodyGyroJerkMag" -0.543979500555556
15 "WALKING" "tBodyGyroMag" -0.243711124444444
15 "WALKING" "tGravityAcc" 0.264447260790123
15 "WALKING" "tGravityAccMag" -0.186514650759259
15 "WALKING_DOWNSTAIRS" "fBodyAcc" 0.0476719069880952
15 "WALKING_DOWNSTAIRS" "fBodyAccJerk" -0.103461578083333
15 "WALKING_DOWNSTAIRS" "fBodyAccMag" 0.331150229285714
15 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" 0.158413334683333
15 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.565396130714286
15 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.373898631190476
15 "WALKING_DOWNSTAIRS" "fBodyGyro" -0.270962222880159
15 "WALKING_DOWNSTAIRS" "tBodyAcc" 0.0546807689062698
15 "WALKING_DOWNSTAIRS" "tBodyAccJerk" 0.0254134419039683
15 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" -0.0372666071540476
15 "WALKING_DOWNSTAIRS" "tBodyAccMag" 0.320449387166667
15 "WALKING_DOWNSTAIRS" "tBodyGyro" -0.0333728020242063
15 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" -0.0439053549285714
15 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.509466648095238
15 "WALKING_DOWNSTAIRS" "tBodyGyroMag" -0.121686320740476
15 "WALKING_DOWNSTAIRS" "tGravityAcc" 0.281240708144206
15 "WALKING_DOWNSTAIRS" "tGravityAccMag" 0.320449387166667
15 "WALKING_UPSTAIRS" "fBodyAcc" -0.238719786245833
15 "WALKING_UPSTAIRS" "fBodyAccJerk" -0.429903154229167
15 "WALKING_UPSTAIRS" "fBodyAccMag" -0.165242147958333
15 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.261956679958333
15 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.731422357916667
15 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" -0.45369356625
15 "WALKING_UPSTAIRS" "fBodyGyro" -0.454607949513889
15 "WALKING_UPSTAIRS" "tBodyAcc" 0.0414942482888889
15 "WALKING_UPSTAIRS" "tBodyAccJerk" 0.0211800051708333
15 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.316050382083333
15 "WALKING_UPSTAIRS" "tBodyAccMag" -0.000971394711666667
15 "WALKING_UPSTAIRS" "tBodyGyro" 0.00892695405715278
15 "WALKING_UPSTAIRS" "tBodyGyroJerk" -0.0859173841777778
15 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.663637117708333
15 "WALKING_UPSTAIRS" "tBodyGyroMag" -0.201217274
15 "WALKING_UPSTAIRS" "tGravityAcc" 0.228254713430556
15 "WALKING_UPSTAIRS" "tGravityAccMag" -0.000971394711666667
16 "LAYING" "fBodyAcc" -0.972809610571429
16 "LAYING" "fBodyAccJerk" -0.986292639571429
16 "LAYING" "fBodyAccMag" -0.968020521285714
16 "LAYING" "fBodyBodyAccJerkMag" -0.987514525142857
16 "LAYING" "fBodyBodyGyroJerkMag" -0.988695277714286
16 "LAYING" "fBodyBodyGyroMag" -0.970249638857143
16 "LAYING" "fBodyGyro" -0.979314372
16 "LAYING" "tBodyAcc" 0.0501021060907619
16 "LAYING" "tBodyAccJerk" 0.0300451604640238
16 "LAYING" "tBodyAccJerkMag" -0.988349656571429
16 "LAYING" "tBodyAccMag" -0.961834634857143
16 "LAYING" "tBodyGyro" -0.0110695222095238
16 "LAYING" "tBodyGyroJerk" -0.0648873827671429
16 "LAYING" "tBodyGyroJerkMag" -0.990839526285714
16 "LAYING" "tBodyGyroMag" -0.951777099571429
16 "LAYING" "tGravityAcc" 0.222391234585714
16 "LAYING" "tGravityAccMag" -0.961834634857143
16 "SITTING" "fBodyAcc" -0.969350914975845
16 "SITTING" "fBodyAccJerk" -0.984631485169082
16 "SITTING" "fBodyAccMag" -0.958335480724638
16 "SITTING" "fBodyBodyAccJerkMag" -0.983968635942029
16 "SITTING" "fBodyBodyGyroJerkMag" -0.989363136376812
16 "SITTING" "fBodyBodyGyroMag" -0.954060994347826
16 "SITTING" "fBodyGyro" -0.968495707584541
16 "SITTING" "tBodyAcc" 0.0604594588855072
16 "SITTING" "tBodyAccJerk" 0.0239293478107729
16 "SITTING" "tBodyAccJerkMag" -0.987472699130435
16 "SITTING" "tBodyAccMag" -0.961879680724638
16 "SITTING" "tBodyGyro" -0.00636010549516908
16 "SITTING" "tBodyGyroJerk" -0.0665315024821256
16 "SITTING" "tBodyGyroJerkMag" -0.992444606231884
16 "SITTING" "tBodyGyroMag" -0.946417382463768
16 "SITTING" "tGravityAcc" 0.315045781358454
16 "SITTING" "tGravityAccMag" -0.961879680724638
16 "STANDING" "fBodyAcc" -0.976247063461538
16 "STANDING" "fBodyAccJerk" -0.98651864482906
16 "STANDING" "fBodyAccMag" -0.971082558076923
16 "STANDING" "fBodyBodyAccJerkMag" -0.986502687948718
16 "STANDING" "fBodyBodyGyroJerkMag" -0.99117243
16 "STANDING" "fBodyBodyGyroMag" -0.975448632179487
16 "STANDING" "fBodyGyro" -0.980130288760684
16 "STANDING" "tBodyAcc" 0.0544132355260684
16 "STANDING" "tBodyAccJerk" 0.0269858600069615
16 "STANDING" "tBodyAccJerkMag" -0.989205231794872
16 "STANDING" "tBodyAccMag" -0.969948825128205
16 "STANDING" "tBodyGyro" -0.00395573051068376
16 "STANDING" "tBodyGyroJerk" -0.0656796953948718
16 "STANDING" "tBodyGyroJerkMag" -0.992848576025641
16 "STANDING" "tBodyGyroMag" -0.972528178205128
16 "STANDING" "tGravityAcc" 0.238987858897436
16 "STANDING" "tGravityAccMag" -0.969948825128205
16 "WALKING" "fBodyAcc" -0.320218049869281
16 "WALKING" "fBodyAccJerk" -0.43933646627451
16 "WALKING" "fBodyAccMag" -0.410463241960784
16 "WALKING" "fBodyBodyAccJerkMag" -0.378278490588235
16 "WALKING" "fBodyBodyGyroJerkMag" -0.72068229
16 "WALKING" "fBodyBodyGyroMag" -0.669228540784314
16 "WALKING" "fBodyGyro" -0.549454575882353
16 "WALKING" "tBodyAcc" 0.0489302739201961
16 "WALKING" "tBodyAccJerk" 0.0301049522607843
16 "WALKING" "tBodyAccJerkMag" -0.363144483529412
16 "WALKING" "tBodyAccMag" -0.258766694117647
16 "WALKING" "tBodyGyro" -0.000967562223790849
16 "WALKING" "tBodyGyroJerk" -0.0692012332235294
16 "WALKING" "tBodyGyroJerkMag" -0.671541834117647
16 "WALKING" "tBodyGyroMag" -0.485931932745098
16 "WALKING" "tGravityAcc" 0.213935161496732
16 "WALKING" "tGravityAccMag" -0.258766694117647
16 "WALKING_DOWNSTAIRS" "fBodyAcc" -0.0484887545530496
16 "WALKING_DOWNSTAIRS" "fBodyAccJerk" -0.229125606092199
16 "WALKING_DOWNSTAIRS" "fBodyAccMag" 0.114032088546809
16 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" -0.0745659082223404
16 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.58966315
16 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.488253939574468
16 "WALKING_DOWNSTAIRS" "fBodyGyro" -0.425119205924823
16 "WALKING_DOWNSTAIRS" "tBodyAcc" 0.0524410795546099
16 "WALKING_DOWNSTAIRS" "tBodyAccJerk" 0.0155539990347518
16 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" -0.165908810808511
16 "WALKING_DOWNSTAIRS" "tBodyAccMag" 0.191079793587447
16 "WALKING_DOWNSTAIRS" "tBodyGyro" -0.00242137466808511
16 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" -0.0739621336039716
16 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.590896636382979
16 "WALKING_DOWNSTAIRS" "tBodyGyroMag" -0.309820427234043
16 "WALKING_DOWNSTAIRS" "tGravityAcc" 0.211317554333333
16 "WALKING_DOWNSTAIRS" "tGravityAccMag" 0.191079793587447
16 "WALKING_UPSTAIRS" "fBodyAcc" -0.359633622875817
16 "WALKING_UPSTAIRS" "fBodyAccJerk" -0.526638302941177
16 "WALKING_UPSTAIRS" "fBodyAccMag" -0.370649738235294
16 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.475597717843137
16 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.787833632352941
16 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" -0.630546675490196
16 "WALKING_UPSTAIRS" "fBodyGyro" -0.55561509130719
16 "WALKING_UPSTAIRS" "tBodyAcc" 0.0391820301270588
16 "WALKING_UPSTAIRS" "tBodyAccJerk" 0.0438929867326797
16 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.48321905
16 "WALKING_UPSTAIRS" "tBodyAccMag" -0.233990331568627
16 "WALKING_UPSTAIRS" "tBodyGyro" 0.00514477620653595
16 "WALKING_UPSTAIRS" "tBodyGyroJerk" -0.0686485745082353
16 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.737705162156863
16 "WALKING_UPSTAIRS" "tBodyGyroMag" -0.308260568039216
16 "WALKING_UPSTAIRS" "tGravityAcc" 0.122407327385621
16 "WALKING_UPSTAIRS" "tGravityAccMag" -0.233990331568627
17 "LAYING" "fBodyAcc" -0.964804491314554
17 "LAYING" "fBodyAccJerk" -0.979688172018779
17 "LAYING" "fBodyAccMag" -0.961046326338028
17 "LAYING" "fBodyBodyAccJerkMag" -0.979687318732394
17 "LAYING" "fBodyBodyGyroJerkMag" -0.982765526478873
17 "LAYING" "fBodyBodyGyroMag" -0.969014444788732
17 "LAYING" "fBodyGyro" -0.973927720610329
17 "LAYING" "tBodyAcc" 0.0486425350667606
17 "LAYING" "tBodyAccJerk" 0.0282780343719718
17 "LAYING" "tBodyAccJerkMag" -0.981607627887324
17 "LAYING" "tBodyAccMag" -0.953021411126761
17 "LAYING" "tBodyGyro" -0.00216439188499531
17 "LAYING" "tBodyGyroJerk" -0.0662461943286385
17 "LAYING" "tBodyGyroJerkMag" -0.985542411126761
17 "LAYING" "tBodyGyroMag" -0.960733121690141
17 "LAYING" "tGravityAcc" 0.394105494788732
17 "LAYING" "tGravityAccMag" -0.953021411126761
17 "SITTING" "fBodyAcc" -0.9795796584375
17 "SITTING" "fBodyAccJerk" -0.990566035364583
17 "SITTING" "fBodyAccMag" -0.973626755
17 "SITTING" "fBodyBodyAccJerkMag" -0.99142725046875
17 "SITTING" "fBodyBodyGyroJerkMag" -0.995204564375
17 "SITTING" "fBodyBodyGyroMag" -0.98336929234375
17 "SITTING" "fBodyGyro" -0.986274048489583
17 "SITTING" "tBodyAcc" 0.0498588868364583
17 "SITTING" "tBodyAccJerk" 0.02637540417
17 "SITTING" "tBodyAccJerkMag" -0.99281471515625
17 "SITTING" "tBodyAccMag" -0.97274734640625
17 "SITTING" "tBodyGyro" -0.00782279060052083
17 "SITTING" "tBodyGyroJerk" -0.0621504804115625
17 "SITTING" "tBodyGyroJerkMag" -0.996334795
17 "SITTING" "tBodyGyroMag" -0.967177744375
17 "SITTING" "tGravityAcc" 0.268755064268229
17 "SITTING" "tGravityAccMag" -0.97274734640625
17 "STANDING" "fBodyAcc" -0.981776559700855
17 "STANDING" "fBodyAccJerk" -0.989323733760684
17 "STANDING" "fBodyAccMag" -0.980967748205128
17 "STANDING" "fBodyBodyAccJerkMag" -0.990162798846154
17 "STANDING" "fBodyBodyGyroJerkMag" -0.992723939358974
17 "STANDING" "fBodyBodyGyroMag" -0.984291131538461
17 "STANDING" "fBodyGyro" -0.984661761196581
17 "STANDING" "tBodyAcc" 0.0496994504504701
17 "STANDING" "tBodyAccJerk" 0.0255430113826923
17 "STANDING" "tBodyAccJerkMag" -0.991742753589744
17 "STANDING" "tBodyAccMag" -0.977635981410256
17 "STANDING" "tBodyGyro" -0.00532157313811966
17 "STANDING" "tBodyGyroJerk" -0.0654580590470085
17 "STANDING" "tBodyGyroJerkMag" -0.993672973717949
17 "STANDING" "tBodyGyroMag" -0.978184576538462
17 "STANDING" "tGravityAcc" 0.148167990824786
17 "STANDING" "tGravityAccMag" -0.977635981410256
17 "WALKING" "fBodyAcc" -0.269617079808579
17 "WALKING" "fBodyAccJerk" -0.380368624021858
17 "WALKING" "fBodyAccMag" -0.429380043442623
17 "WALKING" "fBodyBodyAccJerkMag" -0.335938891803279
17 "WALKING" "fBodyBodyGyroJerkMag" -0.582711859672131
17 "WALKING" "fBodyBodyGyroMag" -0.518618058688525
17 "WALKING" "fBodyGyro" -0.432230737540984
17 "WALKING" "tBodyAcc" 0.0480207309597268
17 "WALKING" "tBodyAccJerk" 0.0382346820945355
17 "WALKING" "tBodyAccJerkMag" -0.301093269180328
17 "WALKING" "tBodyAccMag" -0.151151487704918
17 "WALKING" "tBodyGyro" -0.00582890796612022
17 "WALKING" "tBodyGyroJerk" -0.0664216958218579
17 "WALKING" "tBodyGyroJerkMag" -0.517167440655738
17 "WALKING" "tBodyGyroMag" -0.335009836885246
17 "WALKING" "tGravityAcc" 0.185973012065574
17 "WALKING" "tGravityAccMag" -0.151151487704918
17 "WALKING_DOWNSTAIRS" "fBodyAcc" -0.156992764063261
17 "WALKING_DOWNSTAIRS" "fBodyAccJerk" -0.355009637148551
17 "WALKING_DOWNSTAIRS" "fBodyAccMag" 0.0580680522108696
17 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag" -0.188680399771739
17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag" -0.57734888
17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag" -0.40943875826087
17 "WALKING_DOWNSTAIRS" "fBodyGyro" -0.390306739467391
17 "WALKING_DOWNSTAIRS" "tBodyAcc" 0.0626463561028986
17 "WALKING_DOWNSTAIRS" "tBodyAccJerk" 0.0324899531345652
17 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag" -0.221631694184783
17 "WALKING_DOWNSTAIRS" "tBodyAccMag" 0.148951103536087
17 "WALKING_DOWNSTAIRS" "tBodyGyro" -0.013152160761087
17 "WALKING_DOWNSTAIRS" "tBodyGyroJerk" -0.0680640499694203
17 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag" -0.540325787826087
17 "WALKING_DOWNSTAIRS" "tBodyGyroMag" -0.232641763307609
17 "WALKING_DOWNSTAIRS" "tGravityAcc" 0.205592511478261
17 "WALKING_DOWNSTAIRS" "tGravityAccMag" 0.148951103536087
17 "WALKING_UPSTAIRS" "fBodyAcc" -0.219065150475
17 "WALKING_UPSTAIRS" "fBodyAccJerk" -0.456780620833333
17 "WALKING_UPSTAIRS" "fBodyAccMag" -0.150305643291667
17 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag" -0.360299853125
17 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag" -0.669008763541667
17 "WALKING_UPSTAIRS" "fBodyBodyGyroMag" -0.504066956875
17 "WALKING_UPSTAIRS" "fBodyGyro" -0.420644048944444
17 "WALKING_UPSTAIRS" "tBodyAcc" 0.0361499216827778
17 "WALKING_UPSTAIRS" "tBodyAccJerk" 0.0384118023006945
17 "WALKING_UPSTAIRS" "tBodyAccJerkMag" -0.357233897916667
17 "WALKING_UPSTAIRS" "tBodyAccMag" -0.0128062276916667
17 "WALKING_UPSTAIRS" "tBodyGyro" -0.00972583848734722
17 "WALKING_UPSTAIRS" "tBodyGyroJerk" -0.0688177463886111
17 "WALKING_UPSTAIRS" "tBodyGyroJerkMag" -0.637367490625
17 "WALKING_UPSTAIRS" "tBodyGyroMag" -0.235191249091667
17 "WALKING_UPSTAIRS" "tGravityAcc" 0.0904017827777778
17 "WALKING_UPSTAIRS" "tGravityAccMag" -0.0128062276916667
18 "LAYING" "fBodyAcc" -0.986232254358974
18 "LAYING" "fBodyAccJerk" -0.987128966820513
18 "LAYING" "fBodyAccMag" -0.986788412
18 "LAYING" "fBodyBodyAccJerkMag" -0.988548418307692
18 "LAYING" "fBodyBodyGyroJerkMag" -0.991901007538462
18 "LAYING" "fBodyBodyGyroMag" -0.984329092153846
18 "LAYING" "fBodyGyro" -0.987682463538462
18 "LAYING" "tBodyAcc" 0.0498662935179487
18 "LAYING" "tBodyAccJerk" 0.0284956496947179
18 "LAYING" "tBodyAccJerkMag" -0.98832154
18 "LAYING" "tBodyAccMag" -0.986456241538462
18 "LAYING" "tBodyGyro" -0.00505223889333333
18 "LAYING" "tBodyGyroJerk" -0.0661243471589744
18 "LAYING" "tBodyGyroJerkMag" -0.993095122615385
18 "LAYING" "tBodyGyroMag" -0.980740846769231
18 "LAYING" "tGravityAcc" 0.368216737435897
18 "LAYING" "tGravityAccMag" -0.986456241538462
18 "SITTING" "fBodyAcc" -0.984226630643275
